Instance,Income
145941,421924.39685489517
145942,323820.03965547675
145943,39950.85782131737
145944,223964.8885058194
145945,27742.292476181174
145946,31870.589962756356
145947,60337.10983722291
145948,12856.760146513789
145949,28288.002547001583
145950,199648.3050743147
145951,53985.754427718464
145952,32627.869177708635
145953,104855.44412710557
145954,245046.35292592927
145955,64709.2215474117
145956,28971.917340346878
145957,66586.70639250476
145958,23724.141764686134
145959,21100.34263367863
145960,22099.14223386691
145961,61638.48589992369
145962,48283.43904497735
145963,30049.507937256123
145964,45464.44070686152
145965,59300.24336668118
145966,25140.590322342163
145967,94499.53087049161
145968,54667.417007405784
145969,11085.56906699085
145970,57956.962923722895
145971,404272.5769089374
145972,163706.53831163782
145973,68742.60208738489
145974,8860.224606026768
145975,73285.6098144889
145976,54690.828407879395
145977,135539.80441447295
145978,48676.74031849037
145979,32915.21251863553
145980,33231.294700928716
145981,36593.49791403229
145982,76028.11837414953
145983,126611.6770926535
145984,33139.45601334622
145985,47473.055852434816
145986,12376.823332602007
145987,70038.4637910522
145988,50139.234551104666
145989,272230.9088838838
145990,103520.39127948003
145991,10081.69948854774
145992,59704.52317576618
145993,201272.92893179093
145994,180537.63174244814
145995,69437.47878615951
145996,32648.476103466037
145997,24255.169622493286
145998,44981.4142328576
145999,97469.50927267817
146000,77621.53730184631
146001,43205.59535500066
146002,151135.40072903252
146003,84091.61225924095
146004,531956.6563876907
146005,157287.65674769998
146006,113303.90121768972
146007,102254.58418384795
146008,44182.3238934505
146009,155889.25820769538
146010,170479.56657213636
146011,254263.3800698136
146012,145740.85591862584
146013,39400.32300163467
146014,34625.074148753934
146015,20865.93760622518
146016,50693.600698019945
146017,295943.9806144339
146018,17024.971166062795
146019,46582.54695019093
146020,167639.3530788881
146021,187421.89629502888
146022,6855.941870967412
146023,41408.792890136734
146024,24212.58236818286
146025,48178.83668916554
146026,113280.4620763272
146027,61706.88826017497
146028,58973.05256981963
146029,16513.55226227155
146030,142450.1608320716
146031,49459.54509259667
146032,2685.248443219023
146033,91451.45798940198
146034,85000.83263634989
146035,32611.048074645878
146036,29832.135539073868
146037,85313.32914781896
146038,88455.28842875881
146039,13939.866404755685
146040,13733.369699912173
146041,10376.394848326783
146042,219908.12995825615
146043,86180.8050823483
146044,153896.55465791066
146045,84703.7888037296
146046,461601.1528239387
146047,21955.99886550727
146048,57129.83923810005
146049,133534.85676875408
146050,353393.16637140687
146051,307312.9326052111
146052,263427.482797624
146053,49932.58038262282
146054,61466.96164554573
146055,29247.609650237937
146056,66029.08804724037
146057,177742.16966667614
146058,29411.09898876845
146059,4306.591437307886
146060,8950.191998035476
146061,93867.7011877418
146062,88182.3459182587
146063,140011.93587939793
146064,41073.83384259554
146065,135182.50850511758
146066,406415.05878197716
146067,34950.258248693965
146068,118751.31873263922
146069,76951.78875980902
146070,82614.18075419356
146071,84292.58730518803
146072,20673.938310413112
146073,43132.74970461225
146074,136009.14437283133
146075,102753.68228723759
146076,39487.87049410983
146077,54877.217366698605
146078,255827.60686585392
146079,17592.37056012628
146080,58373.379202874
146081,130176.03253128174
146082,93180.96096017648
146083,118440.3924623677
146084,41883.76021818445
146085,50002.72253746822
146086,408932.7208789416
146087,37222.52560148042
146088,108042.40524487357
146089,22937.263216995325
146090,30605.79884368233
146091,120908.66318925523
146092,172052.82135613335
146093,31925.483655164004
146094,28540.097984986052
146095,200565.13562770493
146096,133996.5869268994
146097,19442.130460243898
146098,105955.73709194607
146099,47097.234666368495
146100,62329.83842007004
146101,156974.56585533975
146102,48010.60840203017
146103,28276.196765364028
146104,41900.957702485786
146105,158344.69901077164
146106,94328.94266269801
146107,57548.97532473109
146108,96148.94763485016
146109,16354.10288206536
146110,42714.40923078706
146111,69710.9782640971
146112,42184.209176605305
146113,28742.26537875471
146114,12545.463012966306
146115,46984.12117379203
146116,200434.1410325482
146117,254705.9828886294
146118,79136.80414283596
146119,7082.726469795328
146120,39967.7187760698
146121,59401.329061010605
146122,771209.182094381
146123,14887.205570459259
146124,127216.91592843524
146125,5001.558653270926
146126,104425.35366774998
146127,32669.744310301412
146128,50648.39000145762
146129,3565.2739000625616
146130,120356.96558159225
146131,30685.54143793031
146132,125589.9216019401
146133,63865.14622461232
146134,290711.86908516486
146135,57102.955604055765
146136,3588.624696724908
146137,6493.543367739809
146138,32547.484089010573
146139,106315.02671842152
146140,120481.02027888391
146141,54109.1713387932
146142,25533.872923374693
146143,123314.34756872196
146144,33458.82748613022
146145,33603.17707189672
146146,49521.29495554932
146147,25101.584983300792
146148,84195.35623925696
146149,124910.83125553762
146150,195356.4955278303
146151,162939.39930944107
146152,74419.25158647804
146153,41837.07433875855
146154,78761.25651089518
146155,85384.10826088759
146156,43084.60703431777
146157,120700.19424478305
146158,49959.31726862713
146159,37468.31929603167
146160,10827.82265506027
146161,64464.98378842138
146162,33391.02253196443
146163,14686.325105266005
146164,24511.53474850547
146165,141682.25442061562
146166,126836.81789261189
146167,176357.62945886242
146168,66065.33536120146
146169,35868.841193778906
146170,136714.13609282565
146171,326389.8164428459
146172,58106.725879198864
146173,95712.83449269764
146174,29324.16595560828
146175,96239.17160216402
146176,117851.16087255217
146177,93111.04277177606
146178,19676.195334327873
146179,71638.46274295515
146180,49259.29417410357
146181,35588.235572490994
146182,41283.754029908974
146183,257410.88203645233
146184,117147.11550331961
146185,106505.96549098831
146186,37937.06799053999
146187,124430.65102585548
146188,107529.74065814514
146189,13800.153323103164
146190,21563.794993119922
146191,95064.019349276
146192,48810.32998963571
146193,58208.696150381395
146194,36581.76313953478
146195,45635.50827167151
146196,10659.543788444375
146197,13133.45927492413
146198,55990.33206310278
146199,24432.448128082207
146200,569411.880212285
146201,22472.862406744076
146202,100609.29621621019
146203,320872.1369693845
146204,20832.29293654477
146205,123334.1197593199
146206,223245.32053718262
146207,168824.4015836396
146208,17907.546991967003
146209,291824.5186279859
146210,61575.16515665723
146211,10164.814969795043
146212,38419.03894787957
146213,108598.49096933525
146214,364485.316497106
146215,452353.69525029213
146216,186699.9259340959
146217,23835.35134611337
146218,75137.56174903296
146219,63980.90769554268
146220,133400.86120101926
146221,206674.9931395094
146222,161084.2929672663
146223,50616.235457980096
146224,21291.44121380022
146225,124278.37686962701
146226,91801.95335005132
146227,114313.31860240558
146228,17034.765727304275
146229,80774.84235704753
146230,49428.276114406865
146231,30579.485979968777
146232,285941.0772794687
146233,27217.69997392185
146234,51882.66275710965
146235,30206.18889467207
146236,60397.38161152248
146237,256600.77910343933
146238,124631.45171053354
146239,399374.2509876079
146240,118348.11976998138
146241,69065.29589053485
146242,114187.06484097324
146243,88694.5932677614
146244,16767.167299154098
146245,34461.3514028545
146246,129079.64256922381
146247,331123.3853165411
146248,21357.923170015703
146249,93732.43810530292
146250,166297.05928189598
146251,18061.69346332416
146252,72004.78452253992
146253,35907.85462700816
146254,489408.27008135454
146255,363091.2470384964
146256,13816.36439568225
146257,27703.63661948278
146258,11255.364972340974
146259,165891.7428662408
146260,192367.53859372775
146261,72330.92928946074
146262,82820.68061749032
146263,25037.38511475718
146264,53890.99424519093
146265,304388.05269594514
146266,113733.1805587501
146267,71371.40696162365
146268,81115.70816593834
146269,42823.98463848546
146270,76174.99128590722
146271,34066.30007062744
146272,48789.156035124135
146273,105873.03410386023
146274,347333.0601996723
146275,28819.99183840643
146276,31253.770882543235
146277,37902.27277369859
146278,24376.300886349407
146279,295737.73858842475
146280,165159.17622379566
146281,98026.97083632265
146282,30055.949255027364
146283,77307.29675242162
146284,119269.02856703938
146285,108739.97617044587
146286,46148.92161988489
146287,88300.47272962469
146288,31876.328213473702
146289,34428.824915693855
146290,145186.91141222202
146291,53970.47860393175
146292,103936.0202864871
146293,35970.76164066835
146294,93597.91551377092
146295,30327.903189577748
146296,12603.576949156544
146297,68163.88171266548
146298,64214.58226495193
146299,44372.520050192805
146300,51692.857066575976
146301,143298.21514665423
146302,375301.74811264384
146303,120476.28458110403
146304,45692.51409855587
146305,50580.45555751675
146306,93063.90252282812
146307,286401.4525830214
146308,33176.39921411015
146309,24892.458927827658
146310,233034.98387603898
146311,63221.85284955704
146312,123194.20676365616
146313,30981.713392539747
146314,183779.90781385984
146315,44313.64744061519
146316,34220.18618868284
146317,29259.571932151302
146318,63457.33960580164
146319,57758.22015862133
146320,375918.24604291393
146321,56451.454868817265
146322,119822.89393926969
146323,61148.11271481133
146324,317633.33648515726
146325,36130.64865418008
146326,45415.08117124996
146327,277497.30233422795
146328,67136.94721604795
146329,46500.79064198481
146330,91860.76546492796
146331,4252.3256861114705
146332,38937.38830042808
146333,62716.986641273
146334,597013.1127779448
146335,140998.35839874521
146336,52174.6432960322
146337,976413.251299032
146338,110418.76280427042
146339,53088.23725031546
146340,36122.88377010747
146341,41608.60087706266
146342,262223.1438226801
146343,52920.85718182322
146344,138686.0627000453
146345,37917.12571603476
146346,538965.9764545922
146347,43954.10821557277
146348,37127.80186711483
146349,21227.579271167226
146350,106092.34404633792
146351,55927.92632476638
146352,53039.215402885995
146353,9256.010120197287
146354,126716.9457736083
146355,71479.63435598293
146356,56193.451383318374
146357,62672.74196832186
146358,75097.24182932016
146359,42144.216304233916
146360,113930.21316775864
146361,82893.610071584
146362,52992.7914629952
146363,17170.143735092195
146364,310291.16391606146
146365,44425.316062957645
146366,242046.50217546412
146367,25468.58567086064
146368,17140.44914702493
146369,46344.67667559549
146370,16211.861779371422
146371,224904.07085606523
146372,75924.53843429947
146373,38337.698379557456
146374,73839.74864087885
146375,75310.91172044324
146376,877428.4290509056
146377,266310.3825103981
146378,374207.81486953574
146379,103721.06774968593
146380,62554.5699922292
146381,40350.020430250785
146382,257079.52525099993
146383,336013.94581895834
146384,38901.49312014728
146385,22731.51742219201
146386,216329.9043848674
146387,81998.97140570698
146388,19401.925128379044
146389,63050.21042166048
146390,48553.29615102291
146391,102567.77629539632
146392,922277.1033330477
146393,1871.721848804579
146394,26342.94481156099
146395,31624.202942822503
146396,17433.647367552676
146397,86527.39283843819
146398,66036.66308137064
146399,45255.61961201012
146400,32384.39090166614
146401,27952.951767207935
146402,150320.336561703
146403,26194.30619114378
146404,132649.6526272323
146405,47973.75963127374
146406,76022.47508660705
146407,94579.25365982547
146408,518644.2634560404
146409,86892.25360002788
146410,38487.17744238155
146411,516048.3974659352
146412,27108.746936795033
146413,69769.9055056302
146414,263912.41601790756
146415,27397.600429892846
146416,229718.29318150217
146417,236256.8978065966
146418,28287.408531782163
146419,14491.998746552683
146420,67163.36630599022
146421,49919.615543503984
146422,49063.25534528683
146423,14770.626182485672
146424,45473.55574036944
146425,41593.69629911586
146426,49520.77328831628
146427,35335.79751386627
146428,110201.13495816734
146429,240072.98228484343
146430,105049.19118209688
146431,24770.15571150438
146432,69762.1027071283
146433,20503.27212332377
146434,14599.799842966238
146435,8710.929478776201
146436,57561.907977719144
146437,348339.31567869626
146438,70953.00026280289
146439,264304.1975909266
146440,2614.874596015116
146441,39003.78032389233
146442,52397.28142297827
146443,22257.225187003976
146444,20581.15213299988
146445,98636.7461979337
146446,18827.639159083166
146447,130891.60370100978
146448,22040.648729368524
146449,205395.20330572125
146450,26823.009287621917
146451,438246.25158888963
146452,95529.74923069822
146453,141281.82591114537
146454,69432.24393908243
146455,334372.4256641933
146456,39710.671252483495
146457,103968.85858032411
146458,57173.9997561658
146459,46805.020248625086
146460,9047.282277813872
146461,244578.11343065434
146462,76017.91819296338
146463,46594.491441497295
146464,54613.78773522586
146465,102165.11528578414
146466,80714.29371496334
146467,378299.0585433048
146468,46064.36461298506
146469,35278.78840240642
146470,116526.4171083928
146471,14973.892548175396
146472,71598.46550194768
146473,33510.42291572094
146474,528181.4363770308
146475,29461.107427779734
146476,192033.7217956557
146477,28166.847601928413
146478,84103.66663630915
146479,22186.476129834995
146480,76012.86963593535
146481,35037.642250095756
146482,42577.150395293684
146483,100143.24668248821
146484,142440.39998160765
146485,46493.46233161367
146486,52635.437154019644
146487,20536.229045463715
146488,651598.0498321658
146489,295851.87610761984
146490,6654.684365229224
146491,172208.7563973733
146492,133021.03960915376
146493,38048.280792130216
146494,97446.33789706732
146495,4775.194096785044
146496,106422.40702537859
146497,52983.19231039496
146498,31432.668384226996
146499,61994.400756178875
146500,35771.803142378085
146501,32323.860160968685
146502,42006.53425512188
146503,100831.4591093761
146504,38215.95839917284
146505,30817.576840761307
146506,92182.90002321542
146507,60552.03242790913
146508,475367.87497947883
146509,35170.9197085707
146510,30834.48782035561
146511,112463.60865658571
146512,310195.88644299394
146513,21559.732665153526
146514,59307.261733350155
146515,96419.00521627741
146516,41427.374360862064
146517,30468.75237265706
146518,21884.381180245193
146519,42051.440687063354
146520,91242.78171675827
146521,202708.22522163705
146522,334012.1735574361
146523,71288.31212806061
146524,21322.99019464031
146525,32353.825978875175
146526,3064.9956152699046
146527,69394.20025721654
146528,381287.59630340006
146529,51237.37193853811
146530,73639.65004825236
146531,41521.53523179975
146532,307332.4983827307
146533,78317.49245168448
146534,13905.189383941854
146535,147728.58150564734
146536,62304.99718493588
146537,43683.02614249755
146538,132922.68327335073
146539,7755.972227714783
146540,104690.07297198275
146541,46764.850267544294
146542,153461.4717800136
146543,44859.64136273314
146544,121291.58850159406
146545,84896.52415315439
146546,21883.75031256011
146547,3771.5076661188828
146548,142683.91123218485
146549,107693.1981859852
146550,20807.709374596478
146551,521552.89958125725
146552,78976.94853879414
146553,72997.26586348772
146554,90528.5938626387
146555,30228.29128840426
146556,65053.18031283038
146557,41368.008336501756
146558,61791.58453101618
146559,43900.97452003803
146560,71269.6214658544
146561,14190.446837482003
146562,74852.65548772515
146563,36993.27780158106
146564,91019.12548243828
146565,4140.77843861183
146566,66886.41436829737
146567,31629.98315335369
146568,268779.39279657206
146569,99364.16530927176
146570,4687.337672730078
146571,274180.3444660771
146572,61742.472069242314
146573,116482.64890987336
146574,719081.8736487803
146575,95580.71479633455
146576,16896.52151420329
146577,406635.8652018953
146578,14079.374490981842
146579,124891.07605970027
146580,148084.1886542445
146581,24686.769046457346
146582,37032.988109252896
146583,341686.46029550175
146584,124750.03558004697
146585,94978.34324178362
146586,81413.2424665374
146587,40572.927916922155
146588,135718.78341228524
146589,110371.21958418713
146590,109832.96110222409
146591,66084.53290513146
146592,45299.47632748313
146593,22118.439375451988
146594,838608.9381625504
146595,162274.74007777692
146596,58871.86433035663
146597,302978.2504605719
146598,15612.641663254772
146599,252491.43676072132
146600,10450.03364516463
146601,48230.19361864256
146602,4561.104741856119
146603,69709.40365799838
146604,95011.77990367447
146605,64759.8563596252
146606,356971.14399480016
146607,61358.566783022834
146608,60153.32031093879
146609,80885.70279684107
146610,152435.4432241108
146611,19631.125870410793
146612,24627.76590812061
146613,67709.87639498166
146614,25430.310329327905
146615,250291.47824786347
146616,9306.558098643805
146617,83209.7794125664
146618,34419.86446845908
146619,31505.17732321237
146620,48833.136589599475
146621,64351.23666462323
146622,76977.15774013712
146623,64920.20199061483
146624,36350.76224166957
146625,1356449.1290403395
146626,37543.52160608355
146627,75074.42743113604
146628,90093.70371010678
146629,16238.256009179582
146630,133810.04288804965
146631,85926.07144069257
146632,70656.81272652507
146633,12139.63043453233
146634,79986.77550759913
146635,5685.629872021065
146636,169964.8913011607
146637,156439.1062298909
146638,33867.38932252989
146639,39597.90138096096
146640,260955.15092374219
146641,55211.98414917066
146642,38505.95075270573
146643,252377.88796337575
146644,58643.61863920163
146645,140686.00043804376
146646,8353.68268449187
146647,128376.6239971912
146648,166004.19596740772
146649,28900.06470275537
146650,207660.98028635414
146651,144932.24058664142
146652,288090.33028553653
146653,28922.684159664823
146654,28791.587695508413
146655,14740.44536779754
146656,36650.77321934167
146657,32107.81512666973
146658,195648.2802094433
146659,256783.47376710796
146660,53231.88106374035
146661,171475.70003344447
146662,15982.807606891349
146663,10010.004609061656
146664,269969.41277024616
146665,261663.59191419577
146666,41701.123621335515
146667,41695.37491145842
146668,14253.92431366181
146669,114209.48688847783
146670,32390.82067087908
146671,47149.28181275301
146672,25519.604006519592
146673,6676.173260124371
146674,284603.58773816813
146675,498223.56206286233
146676,59631.33669432596
146677,45821.878773860415
146678,30478.47296932718
146679,101953.05092293305
146680,6163.91617221494
146681,18096.16390660943
146682,603023.2137325637
146683,25050.497092447735
146684,49850.49990867983
146685,157289.22935638778
146686,29332.77696433755
146687,86638.37985598716
146688,71055.46806367778
146689,43714.793423075826
146690,125880.24846580876
146691,21720.3267792312
146692,65582.4926652009
146693,223082.95805906627
146694,42637.41174325368
146695,35295.87977507938
146696,94165.7745714949
146697,115474.47996898847
146698,114405.8864500775
146699,66872.72943652293
146700,27091.500640532468
146701,31856.04707120685
146702,63737.14483288694
146703,62595.50547291111
146704,205149.8204896801
146705,45614.49491285277
146706,76475.01920087737
146707,103763.62276425652
146708,528464.1067526268
146709,277371.2897647271
146710,135902.47521538215
146711,87079.9141676742
146712,23344.266634275147
146713,16228.407037671182
146714,64988.57767935551
146715,384013.92659979395
146716,51799.29373443121
146717,367692.1472792134
146718,105881.91640602676
146719,315117.641160267
146720,50991.63132048563
146721,12304.367756699232
146722,65974.55399081441
146723,154971.9476707519
146724,66822.93641892656
146725,70010.10725281306
146726,228267.2296793626
146727,161461.88046098448
146728,54329.53460032384
146729,37270.74968312018
146730,200394.19206804753
146731,28287.599786982468
146732,30645.854106009763
146733,153820.78672450257
146734,34490.119760753485
146735,39213.907029700706
146736,45662.046697979655
146737,23448.666355993213
146738,43599.555418260905
146739,102733.61684340979
146740,74446.71869317084
146741,10991.748043955162
146742,71204.28300097422
146743,41127.4205529924
146744,22770.321589045278
146745,14962.218248680512
146746,42135.88680593447
146747,55446.82145992115
146748,72599.36948237784
146749,13275.351020886224
146750,101166.27752238071
146751,47420.42610237832
146752,42768.493083213274
146753,41063.52968727125
146754,42451.82391078304
146755,311023.07819448184
146756,311063.28227007535
146757,3580.459774789407
146758,86990.7365859497
146759,180249.64179574643
146760,60698.16507616493
146761,21249.06391213761
146762,221750.63243971174
146763,23841.45180685674
146764,107816.36793578026
146765,26062.607741363885
146766,271729.2464142122
146767,287254.0111766456
146768,62516.050546165134
146769,182617.3781414834
146770,118953.58775040261
146771,27052.452935078967
146772,38721.525358923354
146773,265539.7547037417
146774,453831.706212727
146775,83338.92405050513
146776,173304.3229821463
146777,9580.08219932103
146778,46393.1407443672
146779,16157.15546196381
146780,81227.90947924148
146781,42408.99433764136
146782,11097.32586926479
146783,45426.29155028024
146784,55344.69051608592
146785,79479.2538329323
146786,57997.393438050975
146787,62221.246925350075
146788,131525.49548535055
146789,85377.30729257132
146790,31151.245383711666
146791,38348.70087909477
146792,43166.321222334016
146793,249370.9677607431
146794,67504.0778612979
146795,44540.03621593498
146796,78067.22822623212
146797,826030.0755054834
146798,108071.59962556334
146799,30494.175606429617
146800,98055.1472817179
146801,50822.26616418258
146802,257605.55664782677
146803,22041.36809139714
146804,51201.67858721438
146805,81987.96404874175
146806,59383.42560010973
146807,263824.2647499353
146808,319452.69797988667
146809,35923.53598542646
146810,33471.98020858096
146811,57656.776495055936
146812,65915.32600123192
146813,436530.76762246195
146814,48490.1935667474
146815,13557.26571974398
146816,142620.86755644844
146817,38738.760911464116
146818,25870.573957998695
146819,28222.085612875722
146820,125903.03388865993
146821,354959.9950046329
146822,31985.177401168483
146823,75864.70821733864
146824,50720.004790224004
146825,165651.59905642815
146826,291613.73888419505
146827,45786.43278881205
146828,265915.9261377065
146829,40349.969591334506
146830,174071.9556098211
146831,95082.25240398194
146832,38846.027576954686
146833,34975.78665166354
146834,42234.29781827001
146835,30564.17871324728
146836,29439.826889984386
146837,169931.68248279745
146838,34630.34667596491
146839,101429.23933233252
146840,107607.16820203395
146841,111126.37620276034
146842,17654.203159102348
146843,193569.31428531423
146844,291136.2312572957
146845,19561.51893144965
146846,53850.50632756506
146847,66301.49242739235
146848,38037.91424356136
146849,105732.5068390219
146850,93891.41770777194
146851,432893.014119825
146852,7786.805905194575
146853,59213.84378913859
146854,47239.47459896539
146855,22224.31927940227
146856,42635.40128262465
146857,34515.24676843796
146858,67525.49025886926
146859,282095.4376650201
146860,54323.24117867006
146861,33998.55734270298
146862,29786.39018292421
146863,90261.43013417181
146864,42621.378101919094
146865,61668.16551566451
146866,14244.042973322981
146867,384024.9016107705
146868,32388.680421286823
146869,30103.65279773088
146870,51091.13476087888
146871,23735.62417575077
146872,37588.38853893966
146873,33928.53102149963
146874,999609.4357359263
146875,97906.45545903813
146876,59416.81276892161
146877,23113.44131969866
146878,112423.9001881915
146879,336410.07967470126
146880,74196.33500634521
146881,262643.8567271939
146882,30410.28382063942
146883,31920.93370721003
146884,2264.5278247181313
146885,242417.59058839688
146886,58769.20743694264
146887,79697.42234164423
146888,33613.924889933354
146889,610099.8632634169
146890,243387.6228278825
146891,114934.63157045156
146892,147516.80843350233
146893,27865.47573708569
146894,33251.7478935143
146895,105387.50177084267
146896,61239.54597457191
146897,581049.7351111264
146898,180573.09334010407
146899,3755.7661112624214
146900,46483.89103934822
146901,40281.689161768576
146902,28409.15779725594
146903,112068.4400124952
146904,18851.102514051297
146905,24145.697454667315
146906,42043.27285486751
146907,9512.44551123637
146908,94626.00585544136
146909,80621.17373113407
146910,207134.3385267196
146911,202160.58949741907
146912,38846.99206498046
146913,51243.20979513186
146914,151270.34631259576
146915,58156.22157835508
146916,48458.870928266675
146917,42692.58919193459
146918,31881.343958414123
146919,52553.859467224785
146920,116307.80087511164
146921,202290.66033033197
146922,16610.97567331528
146923,222091.69792149446
146924,271888.1273504603
146925,16556.87339038406
146926,106110.05919064349
146927,206344.75646367742
146928,388242.48439094936
146929,295770.5380831255
146930,57771.397637166134
146931,708781.1910371294
146932,33623.18739632183
146933,405802.8496122762
146934,118627.38147139747
146935,119378.06120206554
146936,55230.96474787787
146937,229227.34526652173
146938,104525.39867779879
146939,85467.53624134723
146940,46551.027946832975
146941,13506.555192740998
146942,78758.43918111142
146943,96661.74788998745
146944,39779.460514728824
146945,24902.430852013535
146946,31361.279027442943
146947,49203.87785149158
146948,45993.869743295014
146949,24371.7277894268
146950,65369.87640217623
146951,119375.52773533616
146952,227077.27916998792
146953,139749.70770737136
146954,174984.02921902854
146955,159276.86992963435
146956,99775.39313933096
146957,126665.98887788411
146958,87869.87553494699
146959,39541.97695531051
146960,30177.555789547772
146961,268196.2480841292
146962,256257.71940159277
146963,368509.24881819566
146964,51830.70402752554
146965,25426.371582854485
146966,88824.83732000488
146967,181807.79916087296
146968,109073.51255434188
146969,80851.36608347755
146970,25500.215334633245
146971,1600445.2084493686
146972,93035.93943956171
146973,85777.19419670741
146974,44225.84283468633
146975,151227.50010972476
146976,144594.84189438974
146977,82230.6251000246
146978,52944.328069873096
146979,94082.27964159133
146980,34544.87591210524
146981,60117.35734366009
146982,21318.04641344729
146983,29094.605766420147
146984,250690.63069287158
146985,40380.79469085755
146986,140422.39718656178
146987,110128.37879283092
146988,205650.8147089879
146989,40938.495331489314
146990,140361.61377945918
146991,20765.043182389618
146992,37902.97354511643
146993,33961.639707816
146994,54990.14502917319
146995,42287.112940916835
146996,99504.22994801901
146997,25965.68749923369
146998,95097.12766731232
146999,51211.2514806047
147000,33794.822944668966
147001,164203.32592039453
147002,43226.74548811885
147003,319946.5913866421
147004,6288.902021253491
147005,124542.61126033464
147006,23097.952549922215
147007,107730.49538483388
147008,37210.331465505275
147009,42499.07421227089
147010,116113.80006291464
147011,75596.17160853045
147012,72542.27442006198
147013,153089.58190094293
147014,101844.40046349782
147015,78163.0876481026
147016,63420.51629022271
147017,726940.3423969009
147018,22312.58669348499
147019,108483.62345902581
147020,49479.96556195134
147021,149499.93768320474
147022,54341.31904771283
147023,18981.101117114402
147024,75547.18448596337
147025,491498.32963204547
147026,277785.25008596684
147027,29922.49918118152
147028,13760.18116666441
147029,45911.25185306156
147030,141037.67945107791
147031,28893.941919367164
147032,32407.20948489075
147033,44890.60514396625
147034,43261.91720459577
147035,66712.55786023774
147036,156154.9462753659
147037,17984.520663259016
147038,69683.88923301024
147039,133635.66891553573
147040,254374.37384247666
147041,11328.41212061881
147042,63085.954128196434
147043,52657.04598374243
147044,35145.614489652566
147045,58718.64694313292
147046,144793.1947736691
147047,110897.78991461477
147048,25748.129320506403
147049,110909.61134628304
147050,92827.44397931859
147051,34868.17754502683
147052,52585.99484045006
147053,217000.90310630383
147054,36855.54987295465
147055,264109.355802071
147056,474420.2330989804
147057,243505.66884608194
147058,58104.98960512693
147059,74547.6301613348
147060,22270.598347990333
147061,25174.259344830396
147062,166768.85839931233
147063,10816.453192161309
147064,51995.22548796609
147065,405738.7234604565
147066,49294.699743934296
147067,162028.9673752806
147068,61517.015986328806
147069,43772.41982721046
147070,152538.8834606061
147071,30668.702671721083
147072,24191.877129851055
147073,63408.397605563565
147074,3569.775925438384
147075,69549.55670503622
147076,31833.429093026552
147077,89613.75530201709
147078,210076.68024736454
147079,37412.60828452493
147080,328579.2748225872
147081,38219.86777553552
147082,231937.35414868596
147083,58347.283450410294
147084,202954.68126885523
147085,149228.1720508756
147086,143951.8848222839
147087,92306.55512050583
147088,44002.77416749986
147089,96710.41118595733
147090,426119.5003436222
147091,88202.758210332
147092,25442.962132325374
147093,100178.02859231376
147094,132753.27208419624
147095,12450.479263534547
147096,22088.681489783365
147097,212568.86401049208
147098,52533.19152283065
147099,188164.607844107
147100,110441.61995360965
147101,33071.44665633271
147102,483033.5747461039
147103,22014.226121979576
147104,6372.8560172962225
147105,66270.4248108098
147106,60737.374922789924
147107,274163.9035351179
147108,39177.59160614719
147109,99466.5051214629
147110,25184.840836416097
147111,40862.26227418838
147112,161772.33337537257
147113,157524.21709754586
147114,218464.68855347025
147115,53289.49361914727
147116,22691.736189840947
147117,13692.113169989181
147118,22025.175600756873
147119,57663.44472968385
147120,337758.3411484946
147121,74774.99694208133
147122,52941.205439075544
147123,85653.14427172557
147124,51540.15171265953
147125,52555.21695970764
147126,19390.66186336898
147127,23377.425074453644
147128,127859.34518855491
147129,322341.5354278192
147130,154502.76517369153
147131,99788.4124764325
147132,12984.418921173547
147133,451807.01079711877
147134,86153.66128714211
147135,87387.34672924108
147136,54685.818463126794
147137,13908.233487335849
147138,61070.50042015372
147139,105368.3124327228
147140,89722.26195152831
147141,151171.248193438
147142,6830.943645965643
147143,162231.35931397052
147144,122101.89033030762
147145,17048.160866142603
147146,91228.51039921508
147147,69085.45423014177
147148,22948.614661990046
147149,15278.487565487605
147150,23288.56880364492
147151,59257.81283043185
147152,59590.694786311506
147153,17151.095592011297
147154,25215.357492623676
147155,248201.49392340012
147156,40226.887234062415
147157,24114.877064349646
147158,35556.6356395313
147159,84123.87070385015
147160,62492.302496353346
147161,14176.852685997004
147162,52024.63911865081
147163,60874.830856013636
147164,297781.73192836007
147165,86071.06078170419
147166,94023.50836126703
147167,380709.76209545997
147168,113610.07084339748
147169,31115.133126072044
147170,111242.48295084102
147171,88276.40540997307
147172,117231.24687922407
147173,369260.38894355454
147174,42546.05712928914
147175,420041.89227681176
147176,56854.5758353938
147177,10138.929699647178
147178,29450.344911758315
147179,28662.478185110802
147180,33820.45497054486
147181,32174.2438395895
147182,131376.6915166114
147183,36866.34714691714
147184,116926.25658692377
147185,120964.92502709603
147186,67490.37173006138
147187,115450.86164174267
147188,113241.10440441241
147189,29712.172119236726
147190,37238.17888902037
147191,79040.84424572303
147192,16647.404251503238
147193,43711.43259074162
147194,100514.77186773875
147195,47983.611791272095
147196,131632.28326862294
147197,34776.97953771554
147198,50707.32478462495
147199,24832.8351536166
147200,246262.7838469365
147201,337138.38669781014
147202,42969.65769784641
147203,106973.13080875139
147204,93732.81465969596
147205,232382.50447949633
147206,47154.10603697417
147207,251419.88957151317
147208,173276.79412142577
147209,323394.6389457747
147210,104774.74963820851
147211,247988.24731018854
147212,301730.03163858934
